transaction_id,property_id,transaction_date,listing_date,city,postal_code,bedrooms,bathrooms,area_sqft,price,price_per_sqft,source,source_scrape_timestamp,rera_status,builder_rating,infrastructure_score,macro_repo_rate,year,month,quarter,year_month,locality_month_avg,micro_market_premium,locality_Bhayandar East,locality_Bhayandar West,locality_Dahisar,locality_Mira Road,property_type_Flat,property_type_Studio,property_type_Villa,sale_type_New,sale_type_Resale,buyer_type_Individual,buyer_type_Institution
TRX_100248,PROP_4517,2019-02-16,2018-11-06T00:00:00,Mumbai,401107,0,1,317.53,2297198,7234.59,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,90,6,5.15,2019,2,1,2019-02,7991.00953488372,0.9053411797869008,False,False,False,True,False,True,False,False,True,True,False
TRX_100249,PROP_1681,2019-02-16,2019-01-25T00:00:00,Mumbai,401107,5,5,4604.14,53080305,11528.82,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,73,9,5.15,2019,2,1,2019-02,7991.00953488372,1.4427238447998874,False,False,False,True,False,False,True,True,False,True,False
TRX_100246,PROP_3603,2019-02-16,2018-11-22T00:00:00,Mumbai,401105,2,2,874.06,9418175,10775.2,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,47,5,5.15,2019,2,1,2019-02,11061.185625,0.9741451201800982,False,False,True,False,True,False,False,False,True,True,False
TRX_100245,PROP_1472,2019-02-16,2018-12-23T00:00:00,Mumbai,401107,2,2,909.56,7102354,7808.56,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,44,9,5.15,2019,2,1,2019-02,7991.00953488372,0.9771681495201251,False,False,False,True,True,False,False,False,True,True,False
TRX_100247,PROP_4525,2019-02-16,2019-01-22T00:00:00,Mumbai,401107,2,2,800.65,5503733,6874.08,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,74,1,5.15,2019,2,1,2019-02,7991.00953488372,0.8602267298007956,False,False,False,True,True,False,False,False,True,True,False
TRX_100251,PROP_1735,2019-02-17,2018-11-01T00:00:00,Mumbai,401107,2,2,823.02,6920366,8408.5,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,59,5,5.15,2019,2,1,2019-02,7991.00953488372,1.0522450215199692,False,False,False,True,True,False,False,True,False,True,False
TRX_100252,PROP_3837,2019-02-17,2019-02-02T00:00:00,Mumbai,401107,2,2,709.62,5594952,7884.43,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,57,8,5.15,2019,2,1,2019-02,7991.00953488372,0.986662569426496,False,False,False,True,True,False,False,False,True,True,False
TRX_100253,PROP_3041,2019-02-17,2018-10-28T00:00:00,Mumbai,401107,1,1,463.4,3422540,7385.71,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,78,2,5.15,2019,2,1,2019-02,7991.00953488372,0.9242524324065234,False,False,False,True,True,False,False,False,True,True,False
TRX_100254,PROP_3085,2019-02-17,2019-01-14T00:00:00,Mumbai,401105,1,1,452.56,3699080,8173.68,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,66,1,5.15,2019,2,1,2019-02,7814.15125,1.0460099553358402,True,False,False,False,True,False,False,False,True,True,False
TRX_100261,PROP_4239,2019-02-18,2018-12-13T00:00:00,Mumbai,401105,2,2,759.74,5242740,6900.7,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,48,3,5.15,2019,2,1,2019-02,7814.15125,0.8831029473610458,True,False,False,False,True,False,False,False,True,True,False
TRX_100260,PROP_3457,2019-02-18,2018-12-12T00:00:00,Mumbai,401105,1,1,493.18,5402805,10955.04,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,53,4,5.15,2019,2,1,2019-02,11061.185625,0.9904037750926,False,False,True,False,True,False,False,False,True,True,False
TRX_100259,PROP_2913,2019-02-18,2019-01-22T00:00:00,Mumbai,401107,2,2,994.0,6775510,6816.41,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,55,4,5.15,2019,2,1,2019-02,7991.00953488372,0.853009869434374,False,False,False,True,True,False,False,False,True,True,False
TRX_100257,PROP_4818,2019-02-18,2018-12-09T00:00:00,Mumbai,401107,2,2,870.85,6367279,7311.57,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,59,1,5.15,2019,2,1,2019-02,7991.00953488372,0.9149745057970817,False,False,False,True,True,False,False,False,True,True,False
TRX_100256,PROP_3529,2019-02-18,2019-01-01T00:00:00,Mumbai,401107,2,2,853.49,6429105,7532.72,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,48,4,5.15,2019,2,1,2019-02,7991.00953488372,0.9426493570201466,False,False,False,True,True,False,False,False,True,True,False
TRX_100255,PROP_3829,2019-02-18,2018-10-27T00:00:00,Mumbai,401107,2,2,898.66,6834811,7605.56,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,58,4,5.15,2019,2,1,2019-02,7991.00953488372,0.9517646008053063,False,False,False,True,True,False,False,False,True,True,False
TRX_100258,PROP_3158,2019-02-18,2018-10-29T00:00:00,Mumbai,401105,3,3,2970.68,27051655,9106.22,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,46,8,5.15,2019,2,1,2019-02,7814.15125,1.165349851655354,True,False,False,False,False,False,True,False,True,True,False
TRX_100266,PROP_4858,2019-02-19,2018-11-06T00:00:00,Mumbai,401105,1,1,377.04,2426721,6436.24,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,53,2,5.15,2019,2,1,2019-02,7243.566666666667,0.8885456980216928,False,True,False,False,True,False,False,False,True,True,False
TRX_100262,PROP_2589,2019-02-19,2018-12-15T00:00:00,Mumbai,401107,1,1,456.19,3327611,7294.35,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,46,8,5.15,2019,2,1,2019-02,7991.00953488372,0.9128195840785144,False,False,False,True,True,False,False,False,True,True,False
TRX_100263,PROP_3444,2019-02-19,2019-01-30T00:00:00,Mumbai,401107,1,1,438.61,3564465,8126.73,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,60,8,5.15,2019,2,1,2019-02,7991.00953488372,1.0169841450599963,False,False,False,True,True,False,False,False,True,True,False
TRX_100264,PROP_2150,2019-02-19,2018-12-31T00:00:00,Mumbai,401107,2,2,787.56,5926960,7525.73,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,84,3,5.15,2019,2,1,2019-02,7991.00953488372,0.9417746239880452,False,False,False,True,True,False,False,False,True,True,False
TRX_100265,PROP_3013,2019-02-19,2019-01-11T00:00:00,Mumbai,401107,1,1,427.45,3478767,8138.42,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,69,7,5.15,2019,2,1,2019-02,7991.00953488372,1.0184470390721947,False,False,False,True,True,False,False,False,True,True,False
TRX_100269,PROP_4633,2019-02-20,2018-11-03T00:00:00,Mumbai,401107,2,2,888.58,7273443,8185.47,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,52,1,5.15,2019,2,1,2019-02,7991.00953488372,1.0243349059048656,False,False,False,True,True,False,False,False,True,True,False
TRX_100270,PROP_2510,2019-02-20,2019-02-03T00:00:00,Mumbai,401105,2,2,811.82,5936741,7312.88,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,41,8,5.15,2019,2,1,2019-02,7814.15125,0.9358508385667605,True,False,False,False,True,False,False,False,True,True,False
TRX_100267,PROP_1041,2019-02-20,2018-12-10T00:00:00,Mumbai,401105,2,2,874.53,9891789,11310.98,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,72,4,5.15,2019,2,1,2019-02,11061.185625,1.0225829656484045,False,False,True,False,True,False,False,False,True,True,False
TRX_100268,PROP_1040,2019-02-20,2018-12-13T00:00:00,Mumbai,401107,2,2,754.37,6195244,8212.47,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,66,3,5.15,2019,2,1,2019-02,7991.00953488372,1.0277137030245704,False,False,False,True,True,False,False,False,True,True,False
TRX_100271,PROP_4970,2019-02-21,2019-01-10T00:00:00,Mumbai,401105,2,2,911.44,7283615,7991.33,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,68,4,5.15,2019,2,1,2019-02,7814.15125,1.022674087604844,True,False,False,False,True,False,False,True,False,True,False
TRX_100272,PROP_2694,2019-02-21,2018-12-01T00:00:00,Mumbai,401107,1,1,438.96,3594628,8188.96,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,46,3,5.15,2019,2,1,2019-02,7991.00953488372,1.0247716467177461,False,False,False,True,True,False,False,False,True,True,False
TRX_100273,PROP_4915,2019-02-21,2018-11-18T00:00:00,Mumbai,401107,1,1,351.72,2477202,7043.11,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,52,9,5.15,2019,2,1,2019-02,7991.00953488372,0.8813792511764893,False,False,False,True,True,False,False,False,True,True,False
TRX_100274,PROP_3446,2019-02-21,2018-12-31T00:00:00,Mumbai,401107,2,2,945.67,7216252,7630.84,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,92,5,5.15,2019,2,1,2019-02,7991.00953488372,0.9549281560344226,False,False,False,True,True,False,False,False,True,True,False
TRX_100277,PROP_4749,2019-02-22,2019-01-26T00:00:00,Mumbai,401107,2,2,945.64,7031151,7435.34,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,58,4,5.15,2019,2,1,2019-02,7991.00953488372,0.9304631620750774,False,False,False,True,True,False,False,False,True,True,False
TRX_100278,PROP_1743,2019-02-22,2019-02-03T00:00:00,Mumbai,401105,2,2,850.51,8771181,10312.85,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,48,3,5.15,2019,2,1,2019-02,11061.185625,0.9323458035720289,False,False,True,False,True,False,False,False,True,True,False
TRX_100275,PROP_3229,2019-02-22,2019-01-05T00:00:00,Mumbai,401105,2,2,943.39,7515816,7966.82,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,54,5,5.15,2019,2,1,2019-02,7243.566666666667,1.099847680930665,False,True,False,False,True,False,False,True,False,True,False
TRX_100276,PROP_4252,2019-02-22,2018-11-16T00:00:00,Mumbai,401107,2,2,958.08,9095270,9493.23,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,84,3,5.15,2019,2,1,2019-02,7991.00953488372,1.1879888215072865,False,False,False,True,True,False,False,True,False,True,False
TRX_100280,PROP_4938,2019-02-23,2018-11-13T00:00:00,Mumbai,401105,1,1,479.17,3401444,7098.62,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,93,4,5.15,2019,2,1,2019-02,7243.566666666667,0.9799895999668672,False,True,False,False,True,False,False,False,True,True,False
TRX_100281,PROP_3511,2019-02-23,2018-10-30T00:00:00,Mumbai,401107,2,2,719.84,5392511,7491.26,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,85,7,5.15,2019,2,1,2019-02,7991.00953488372,0.9374610263318885,False,False,False,True,True,False,False,False,True,True,False
TRX_100282,PROP_2073,2019-02-23,2019-01-23T00:00:00,Mumbai,401107,1,1,375.72,2843298,7567.6,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,49,4,5.15,2019,2,1,2019-02,7991.00953488372,0.9470142623362693,False,False,False,True,True,False,False,False,True,True,False
TRX_100283,PROP_2431,2019-02-23,2018-12-14T00:00:00,Mumbai,401105,1,1,412.23,4014598,9738.73,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,42,2,5.15,2019,2,1,2019-02,11061.185625,0.8804417835633239,False,False,True,False,True,False,False,False,True,False,True
TRX_100284,PROP_4472,2019-02-23,2019-01-09T00:00:00,Mumbai,401107,2,2,803.12,7593365,9454.83,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,56,4,5.15,2019,2,1,2019-02,7991.00953488372,1.1831834211592616,False,False,False,True,True,False,False,True,False,True,False
TRX_100285,PROP_4217,2019-02-23,2018-11-09T00:00:00,Mumbai,401107,1,1,364.17,3009481,8263.95,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,49,9,5.15,2019,2,1,2019-02,7991.00953488372,1.0341559428661415,False,False,False,True,True,False,False,True,False,True,False
TRX_100279,PROP_3765,2019-02-23,2018-12-11T00:00:00,Mumbai,401105,0,1,356.2,2740956,7694.99,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,81,2,5.15,2019,2,1,2019-02,7814.15125,0.9847505831167525,True,False,False,False,False,True,False,False,True,True,False
TRX_100290,PROP_4287,2019-02-24,2018-11-09T00:00:00,Mumbai,401105,2,2,816.6,8574736,10500.53,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,40,9,5.15,2019,2,1,2019-02,11061.185625,0.9493132432627448,False,False,True,False,True,False,False,False,True,True,False
TRX_100292,PROP_2075,2019-02-24,2018-11-20T00:00:00,Mumbai,401107,2,2,773.93,5451203,7043.53,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,62,5,5.15,2019,2,1,2019-02,7991.00953488372,0.8814318102427958,False,False,False,True,True,False,False,False,True,True,False
TRX_100291,PROP_4553,2019-02-24,2019-02-06T00:00:00,Mumbai,401105,1,1,489.86,6240881,12740.13,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,59,9,5.15,2019,2,1,2019-02,11061.185625,1.1517870174066442,False,False,True,False,True,False,False,True,False,True,False
TRX_100289,PROP_4156,2019-02-24,2018-10-29T00:00:00,Mumbai,401105,2,2,964.83,7069339,7327.03,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,89,3,5.15,2019,2,1,2019-02,7243.566666666667,1.0115224083899736,False,True,False,False,True,False,False,False,True,True,False
TRX_100287,PROP_3192,2019-02-24,2018-12-06T00:00:00,Mumbai,401107,1,1,452.01,3566987,7891.39,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,82,7,5.15,2019,2,1,2019-02,7991.00953488372,0.9875335482395755,False,False,False,True,True,False,False,True,False,True,False
TRX_100286,PROP_1297,2019-02-24,2018-12-07T00:00:00,Mumbai,401107,1,1,420.65,3226808,7671.0,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,64,1,5.15,2019,2,1,2019-02,7991.00953488372,0.9599538038983986,False,False,False,True,True,False,False,False,True,True,False
TRX_100288,PROP_1015,2019-02-24,2019-01-08T00:00:00,Mumbai,401107,0,1,293.22,2127528,7255.74,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,90,9,5.15,2019,2,1,2019-02,7991.00953488372,0.9079879041973362,False,False,False,True,False,True,False,False,True,True,False
TRX_100293,PROP_4619,2019-02-25,2018-12-18T00:00:00,Mumbai,401107,1,1,357.4,3413294,9550.35,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,90,9,5.15,2019,2,1,2019-02,7991.00953488372,1.1951368545249734,False,False,False,True,True,False,False,True,False,True,False
TRX_100294,PROP_1106,2019-02-25,2019-01-18T00:00:00,Mumbai,401107,1,1,459.86,3441577,7483.97,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,55,3,5.15,2019,2,1,2019-02,7991.00953488372,0.9365487511095683,False,False,False,True,True,False,False,False,True,True,False
TRX_100295,PROP_1218,2019-02-25,2019-01-10T00:00:00,Mumbai,401105,2,2,990.23,8103986,8183.94,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,81,7,5.15,2019,2,1,2019-02,7243.566666666667,1.1298218649192155,False,True,False,False,True,False,False,True,False,True,False
TRX_100296,PROP_3982,2019-02-25,2018-11-30T00:00:00,Mumbai,401107,1,1,467.99,3874561,8279.15,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,93,6,5.15,2019,2,1,2019-02,7991.00953488372,1.0360580805039012,False,False,False,True,True,False,False,True,False,True,False
TRX_100297,PROP_3384,2019-02-25,2018-12-26T00:00:00,Mumbai,401105,1,1,434.39,3658039,8421.09,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,74,2,5.15,2019,2,1,2019-02,7814.15125,1.077671743300336,True,False,False,False,True,False,False,True,False,True,False
TRX_100302,PROP_1253,2019-02-26,2018-11-07T00:00:00,Mumbai,401105,3,3,1450.63,16184230,11156.69,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,93,5,5.15,2019,2,1,2019-02,11061.185625,1.0086341897006181,False,False,True,False,True,False,False,False,True,True,False
TRX_100301,PROP_3857,2019-02-26,2018-12-07T00:00:00,Mumbai,401105,1,1,473.9,4805579,10140.49,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,94,3,5.15,2019,2,1,2019-02,11061.185625,0.9167633871979253,False,False,True,False,True,False,False,False,True,True,False
TRX_100300,PROP_4045,2019-02-26,2018-11-10T00:00:00,Mumbai,401107,3,3,1420.41,11218493,7898.07,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,51,8,5.15,2019,2,1,2019-02,7991.00953488372,0.9883694876751172,False,False,False,True,True,False,False,False,True,True,False
TRX_100298,PROP_3968,2019-02-26,2019-01-27T00:00:00,Mumbai,401105,2,2,951.46,8535981,8971.46,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,85,9,5.15,2019,2,1,2019-02,7814.15125,1.1481042166927597,True,False,False,False,True,False,False,True,False,True,False
TRX_100299,PROP_1370,2019-02-26,2019-01-22T00:00:00,Mumbai,401107,2,2,758.29,5556569,7327.76,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,53,4,5.15,2019,2,1,2019-02,7991.00953488372,0.9170005326625641,False,False,False,True,True,False,False,False,True,True,False
TRX_100303,PROP_2428,2019-02-27,2019-01-13T00:00:00,Mumbai,401107,2,2,873.14,7865555,9008.35,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,43,1,5.15,2019,2,1,2019-02,7991.00953488372,1.1273106308627479,False,False,False,True,True,False,False,True,False,True,False
TRX_100304,PROP_3627,2019-02-27,2019-01-30T00:00:00,Mumbai,401107,1,1,374.71,2672700,7132.72,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,75,9,5.15,2019,2,1,2019-02,7991.00953488372,0.892593103394888,False,False,False,True,True,False,False,False,True,True,False
TRX_100305,PROP_3008,2019-02-27,2019-02-07T00:00:00,Mumbai,401105,0,1,397.39,4406541,11088.71,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,75,4,5.15,2019,2,1,2019-02,11061.185625,1.002488374748706,False,False,True,False,False,True,False,True,False,True,False
TRX_100306,PROP_2722,2019-02-27,2018-12-06T00:00:00,Mumbai,401107,2,2,707.65,6689190,9452.68,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,60,3,5.15,2019,2,1,2019-02,7991.00953488372,1.182914368796026,False,False,False,True,True,False,False,True,False,True,False
TRX_100307,PROP_3683,2019-02-27,2019-01-15T00:00:00,Mumbai,401107,0,1,332.13,2380597,7167.67,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,40,2,5.15,2019,2,1,2019-02,7991.00953488372,0.8969667685553949,False,False,False,True,False,True,False,False,True,False,True
TRX_100308,PROP_4101,2019-02-27,2018-12-20T00:00:00,Mumbai,401107,1,1,396.73,3049007,7685.35,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,62,1,5.15,2019,2,1,2019-02,7991.00953488372,0.9617495719972048,False,False,False,True,True,False,False,False,True,True,False
TRX_100313,PROP_1984,2019-02-28,2018-11-30T00:00:00,Mumbai,401107,2,2,707.7,4874971,6888.47,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,52,2,5.15,2019,2,1,2019-02,7991.00953488372,0.8620275035249644,False,False,False,True,True,False,False,False,True,True,False
TRX_100312,PROP_3521,2019-02-28,2018-11-21T00:00:00,Mumbai,401107,2,2,831.99,5761732,6925.24,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,93,9,5.15,2019,2,1,2019-02,7991.00953488372,0.8666289246394663,False,False,False,True,True,False,False,False,True,True,False
TRX_100311,PROP_4430,2019-02-28,2019-01-09T00:00:00,Mumbai,401107,1,1,415.43,3271262,7874.4,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,80,7,5.15,2019,2,1,2019-02,7991.00953488372,0.9854074088668425,False,False,False,True,True,False,False,False,True,False,True
TRX_100310,PROP_2312,2019-02-28,2018-12-17T00:00:00,Mumbai,401107,1,1,490.67,4406513,8980.6,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,53,9,5.15,2019,2,1,2019-02,7991.00953488372,1.1238379782674957,False,False,False,True,True,False,False,True,False,True,False
TRX_100309,PROP_3232,2019-02-28,2019-01-08T00:00:00,Mumbai,401107,2,2,796.05,5782251,7263.68,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,55,8,5.15,2019,2,1,2019-02,7991.00953488372,0.9089815208317977,False,False,False,True,True,False,False,False,True,True,False
TRX_100314,PROP_4636,2019-03-01,2018-12-18T00:00:00,Mumbai,401105,0,1,382.75,4455055,11639.6,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,41,5,5.15,2019,3,1,2019-03,11184.477894736843,1.0406922978029514,False,False,True,False,False,True,False,False,True,True,False
TRX_100315,PROP_4471,2019-03-01,2018-11-20T00:00:00,Mumbai,401105,2,2,866.1,6448122,7445.01,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,52,9,5.15,2019,3,1,2019-03,7297.232727272727,1.0202511387878543,False,True,False,False,True,False,False,False,True,True,False
TRX_100322,PROP_4148,2019-03-02,2018-12-16T00:00:00,Mumbai,401107,2,2,786.73,6058237,7700.53,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,51,8,5.15,2019,3,1,2019-03,8112.389438202247,0.9492308103130811,False,False,False,True,True,False,False,False,True,True,False
TRX_100320,PROP_4574,2019-03-02,2018-12-04T00:00:00,Mumbai,401105,2,2,825.73,8612256,10429.87,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,53,6,5.15,2019,3,1,2019-03,11184.477894736843,0.9325307893815997,False,False,True,False,True,False,False,False,True,True,False
TRX_100319,PROP_3549,2019-03-02,2019-01-05T00:00:00,Mumbai,401107,1,1,369.63,2823440,7638.56,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,45,9,5.15,2019,3,1,2019-03,8112.389438202247,0.9415918772376822,False,False,False,True,True,False,False,False,True,True,False
TRX_100321,PROP_3921,2019-03-02,2018-12-18T00:00:00,Mumbai,401107,2,2,751.33,5163011,6871.83,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,65,6,5.15,2019,3,1,2019-03,8112.389438202247,0.8470784165809029,False,False,False,True,True,False,False,False,True,True,False
TRX_100317,PROP_4031,2019-03-02,2018-12-14T00:00:00,Mumbai,401105,1,1,425.66,3217597,7559.08,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,53,8,5.15,2019,3,1,2019-03,7765.821739130434,0.9733779957774843,True,False,False,False,True,False,False,False,True,True,False
TRX_100316,PROP_4760,2019-03-02,2018-11-30T00:00:00,Mumbai,401105,2,2,833.35,6450031,7739.88,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,46,7,5.15,2019,3,1,2019-03,7297.232727272727,1.0606596074526882,False,True,False,False,True,False,False,True,False,True,False
TRX_100318,PROP_4204,2019-03-02,2019-01-04T00:00:00,Mumbai,401107,2,2,840.44,6946836,8265.71,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,58,1,5.15,2019,3,1,2019-03,8112.389438202247,1.0188995564088363,False,False,False,True,True,False,False,False,True,True,False
TRX_100323,PROP_1349,2019-03-03,2018-12-15T00:00:00,Mumbai,401105,2,2,726.04,5918258,8151.42,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,63,3,5.15,2019,3,1,2019-03,7765.821739130434,1.0496532464718593,True,False,False,False,True,False,False,False,True,True,False
TRX_100324,PROP_3107,2019-03-03,2018-11-18T00:00:00,Mumbai,401107,1,1,367.9,2810089,7638.19,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,61,1,5.15,2019,3,1,2019-03,8112.389438202247,0.9415462679874337,False,False,False,True,True,False,False,False,True,True,False
TRX_100325,PROP_2478,2019-03-03,2018-11-04T00:00:00,Mumbai,401107,2,2,817.78,6542359,8000.15,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,85,6,5.15,2019,3,1,2019-03,8112.389438202247,0.9861644415548274,False,False,False,True,True,False,False,False,True,True,False
TRX_100326,PROP_1878,2019-03-03,2018-12-21T00:00:00,Mumbai,401105,0,1,261.14,2982521,11421.16,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,81,8,5.15,2019,3,1,2019-03,11184.477894736843,1.0211616588177561,False,False,True,False,False,True,False,False,True,True,False
TRX_100327,PROP_3512,2019-03-04,2019-02-16T00:00:00,Mumbai,401105,0,1,328.95,2282431,6938.53,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,60,4,5.15,2019,3,1,2019-03,7297.232727272727,0.950844006121374,False,True,False,False,False,True,False,False,True,True,False
TRX_100328,PROP_1310,2019-03-04,2018-12-02T00:00:00,Mumbai,401107,1,1,472.77,4045349,8556.7,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,87,6,5.15,2019,3,1,2019-03,8112.389438202247,1.0547693827055984,False,False,False,True,True,False,False,True,False,True,False
TRX_100329,PROP_2114,2019-03-04,2018-12-09T00:00:00,Mumbai,401105,3,3,1414.53,16264383,11498.08,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,86,4,5.15,2019,3,1,2019-03,11184.477894736843,1.0280390473488914,False,False,True,False,True,False,False,False,True,True,False
TRX_100333,PROP_4396,2019-03-05,2018-12-25T00:00:00,Mumbai,401107,0,1,323.71,2445076,7553.29,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,79,5,5.15,2019,3,1,2019-03,8112.389438202247,0.9310807940790689,False,False,False,True,False,True,False,False,True,True,False
TRX_100332,PROP_2321,2019-03-05,2019-02-11T00:00:00,Mumbai,401107,1,1,471.41,3656925,7757.42,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,68,1,5.15,2019,3,1,2019-03,8112.389438202247,0.956243540709393,False,False,False,True,True,False,False,False,True,True,False
TRX_100330,PROP_3978,2019-03-05,2018-11-30T00:00:00,Mumbai,401105,3,3,1453.7,10661827,7334.27,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,69,3,5.15,2019,3,1,2019-03,7765.821739130434,0.944429352922701,True,False,False,False,True,False,False,False,True,True,False
TRX_100331,PROP_4012,2019-03-05,2018-11-27T00:00:00,Mumbai,401105,2,2,773.63,6957669,8993.54,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,43,6,5.15,2019,3,1,2019-03,7765.821739130434,1.158092511277118,True,False,False,False,True,False,False,True,False,True,False
TRX_100334,PROP_1279,2019-03-06,2018-11-28T00:00:00,Mumbai,401105,3,3,1453.77,11327955,7792.12,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,77,6,5.15,2019,3,1,2019-03,7765.821739130434,1.0033864105761086,True,False,False,False,True,False,False,False,True,False,True
TRX_100335,PROP_3758,2019-03-06,2019-01-15T00:00:00,Mumbai,401105,2,2,797.84,5871425,7359.15,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,False,50,6,5.15,2019,3,1,2019-03,7297.232727272727,1.0084850346756604,False,True,False,False,True,False,False,False,True,False,True
TRX_100336,PROP_1966,2019-03-06,2018-12-13T00:00:00,Mumbai,401105,1,1,451.69,3713218,8220.72,synthetic_pipeline_fallback,2026-03-01T19:42:55.448658,True,79,3,5.15,2019,3,1,2019-03,7765.821739130434,1.0585769640548692,True,False,False,False,True,False,False,False,True,True,False
